Timestamp Created,PlayTimeTotal,TranslatedReview
1745157191,556,"Ein kleines Spiel zur Schlafenszeit, das Spaß macht."
1745156752,196,hao
1745148155,1295,
1745145664,341,"Das Spiel ist so unfertig im Vergleich zu Vampire proper, und der Höhepunkt ist, dass es mehr als 2 Möglichkeiten gibt, im Spiel zu bauen, dass wir empfehlen, eine Weile länger auf die offizielle Version des Spiels zu warten, bevor wir einsteigen."
1745134514,600," Ich gebe dir eine gute Bewertung, es ist nicht schlecht, aber es ist nicht sehr gut gemacht.
BD ist nicht zu schwer zu formen, es macht Spaß zu spielen, aber einige der Designs machen keinen Sinn!

1, derzeit vielleicht, weil das hintere Level noch nicht entworfen ist, das 4. Level nach dem Ende, aber warum lassen Sie mich nicht das 4. Level des Bosses spielen? WARUM? Das aktuelle Design ist das 4. Level, um den Boss zu sehen, der Charakter direkt nach dem Tod, aber es gibt keine Hinweise! Es gibt keine Erklärung!!!
Dieses Design, das ich denke, ist sehr unvernünftig, setzen Sie einfach einen Pflock in diesem ich denke, kein Problem, sah ich zum ersten Mal auch dachte, es wurde durch den Boss Spike-Mechanismus ausgelöst, wiederholte Versuche, um endlich zu dem Schluss, ist nicht zu kämpfen, das ist zu schwierig, um zu sehen, der Chef selbst ist nicht einfach zu kämpfen, um 20 Minuten ist genug, um zu zeigen, dass die BD geformt wurde, die Ergebnisse dieser Zeit nicht lassen Sie mich kühlen es?

2, BD Gleichgewicht ist sehr schwach, schwach, um völlig kein Interesse an anderen Genres zu spielen, derzeit das Feuer-System ist der Großvater, körperliche ist der Vater, der andere durch ist der Enkel, und dann Giant's Teeth + Cyclone Chopping = Sizzling Chaos Blade Fast ist die einzige bezeichnete hohe harte Genres, kann mit dem Knot of Fate System fast alle mächtigen Genres gepaart werden!
Hier sind ein paar Unbesiegbarkeit Schulen zu teilen:
Jede Sekunde -1 Blut, um 10% Blutabsorption + Bluttropfen Chance +1% Schaden, unendliches Wachstum der hohen Schwierigkeit muss, schnell gestapelt mehr als 200% Schaden erhöhen!
Töten Sie den Feind Zündung Rate erhöht Feuerschaden, mit dem heißen Chaos Klinge auch unendliches Wachstum schnell stapeln Feuerschaden
Release 10 Feuer Fähigkeiten, um 1% zurück, mit Hot Chaos Blade, werden Sie sehen, Blut springt aus dem Kopf wie verrückt, das ist fast wie unbegrenzte Blut.
Im Vergleich zu den oben genannten BDs, sind die anderen zu schwach, und es ist leicht, auf die 10-Minuten-Mini-Bosse stecken zu bleiben.

3, das Aufleveln ist zu langsam und die Charaktere teilen keine Fertigkeitspunkte, aber der Fertigkeitsbaum ist im Grunde ein Muss-Produkt des Angriffsbonus, was dazu führt, dass das Spielen eines neuen Charakters den Schwierigkeitsgrad senken muss und das Spiel sehr quälend ist!

4, der Rucksack-System, führt dieses System auf der Außenseite das Wachstum des Vorspiels ist zu lang und der Betrieb ist extrem umständlich!
Erstens ist die inakzeptabelste Sache, um die Ausrüstung abzubrechen Runen müssen ESC drücken, was in den Betrieb dieses Systems kann nicht mit einer Hand bedient werden, mehr müde.
Zweitens gibt es keine Speicherfunktion, in der späten Phase nach dem Erhalt mehr Runen und Schmieden Runen, werden Sie sicherlich wählen Sie die Richtung Bonus nach Ihrem eigenen Genre Tendenz, gibt es keine Memory-Funktion, die auf die Tatsache, dass jedes Mal, wenn Sie das Genre ändern möchten, müssen Sie die Runen neu anordnen, die weiter auf die Tatsache, dass es keine Motivation, das Genre zu ändern führt.

 Zusammenfassung
Die Basis ist sehr gut, aber es gibt auch viele Mängel, freue mich auf das spätere Update, der erste Anblick ist sehr cool, aber der aktuelle Inhalt ist nicht genug, spielen eine lange Zeit wird ein bisschen müde sein

 Ändert das Problem mit dem Level 4 Boss so schnell wie möglich für mich, ihr könnt gerne einen Pflock in den Boden stecken oder eine Entschuldigung hinzufügen! Ändert es so schnell wie möglich!!!"
1745134331,1005,"Einfach ausgedrückt, fühlt es sich im Moment noch unausgereift an. Ich werde es in eine Kaufempfehlung umwandeln, wenn es von reichhaltigeren Inhalten gefolgt wird.
Zunächst einmal möchte ich über die Vorzüge sprechen. Der Zeichenstil und die Bosskämpfe sind viel besser als bei anderen Spielen dieser Art, oder ganz nach meinem Geschmack. Nachdem ich jedoch die offizielle Version mit großer Erwartung gekauft hatte, musste ich feststellen, dass die einzigen Dinge, die tatsächlich hinzugefügt wurden, zwei neue Karten und ein neuer Charakter waren, und der Rest des Inhalts im Grunde nur Verbesserungen. An den Fertigkeiten, Fähigkeitsknoten und Runen hat sich im Grunde nicht viel geändert, und es gibt eigentlich nur sehr wenig Gameplay-Inhalte.

Es gibt immer noch eine Menge Dinge, die angepasst und optimiert werden müssen, zum Beispiel ist das Runensystem sehr schwach, der Unterschied zwischen den Charakteren ist gering und die Attribute der Runen sind zu zufällig. Aber ich denke, das sind alles Kleinigkeiten, die langsam angepasst und optimiert werden können. Das größte Problem ist, dass die Spieltiefe als Pinselspiel insgesamt zu gering ist. Bei anderen Spielen kann man entweder seine Ausrüstung bürsten oder sein Wachstum außerhalb der Grenzen, bei diesem Spiel kann man seine Runen bürsten.

Aber das aktuelle Runensystem ist einfach unausgereift. Erstens gibt es nur sehr wenige Runen, die man aus der Farbe, die man mit dem Pinsel aufträgt, herstellen kann, und die Attribute, die sie verleihen, sind sehr schwach, so dass man das Gefühl hat, dass es nur sehr wenige gibt, die man verwenden kann. Die Runen, die man im Spiel herstellen kann, fügen mehr Attribute hinzu, aber die Attribute, die sie verleihen, sind zu zufällig. Im Grunde ist es nur ein Haufen von Dutzenden von Attributen im Spiel, die in ein Gehirn gestopft werden und dir zum Würfeln gegeben werden ....... Von Zeit zu Zeit werden die seltensten Runen erscheinen und 4 Attribute geben, die schlecht anwendbar sind. Wenn ihr wollt, dass die Spieler motiviert sind zu malen, müsst ihr die Anwendbarkeit der Runen verbessern. Um die Anwendbarkeit zu verbessern, macht man am besten bestimmte Attribute zum Hauptattribut (z. B. Angriffskraft, Angriffstempo, Blutabsorption usw.), bindet dann eine bestimmte Art von Rune mit hoher Seltenheit an dieses Hauptattribut und fügt dann andere sekundäre Attribute hinzu, die nicht so viel einbringen. Wenn man dann noch einige Karten mit hohem Schwierigkeitsgrad hinzufügt, können die Spieler die Runen als Herausforderung nutzen, die Spielbarkeit erweitern und eine gute Herausforderungskurve festlegen. Im Moment gibt es jedoch nur 4 Karten, die im gesamten Spiel herausgefordert werden können, und die Schwierigkeit der reinen Erhöhung der gegnerischen Attribute außerhalb des Spiels, und die Belohnungen, die man erhält, sind rein zufällige Runen mit Attributen, was es zu einer negativen Schleife mit sehr wenig positivem Feedback für das gesamte Spiel macht.
Die am häufigsten anzutreffende Situation ist, dass Sie Dutzende von hohen Schwierigkeitsgrad Pinsel für 20 Minuten, von drei oder vier hohe Seltenheit Runen, das Ergebnis ist, um alle Attribute von sehr Huhn Rippen Pinsel. Zum Beispiel, eine der höchsten Seltenheit Runen, sagen wir, das Feuer Attribut Schaden +18, Sturm Faktor +20%, zurück zu Blut +1, Blut +50, diese Attribute für den Spieler die Verbesserung ist minimal, und die Anwendbarkeit ist extrem schlecht. Schließlich hat man in einem Spiel vielleicht nur ein oder zwei Fertigkeiten mit Feuer- oder Eisattribut, und die Blitzrate ist nicht allzu hoch. Und dann gibt das 1-Punkt-Attribut für die Rückgabe von Blut eigentlich nur alle 2 Sekunden 1 Punkt Blut zurück ...... Du weißt, dass dieses Spiel im Grunde aus vier- oder fünfhundert Blut besteht, nachdem die Outsider-Charaktere aufgefüllt sind. Und der Platz, an dem man die Runen anbringen kann, kann im Moment nicht erweitert werden, es gibt nur ein festes Stück Platz. Schauen Sie sich die gesamte UI-Einstellungen sollten Pläne, um den Spieler zu erweitern, um größer zu werden, setzen mehr Runen, etwas freuen sich darauf.

Dann gibt es ein großes Problem mit den Attribut-Einstellungen, wie die oben genannten zurück zum Blut, mit Runen schwer zu kommen mit 5 Punkten, ein Blick auf das Attribut alle 1,5 Sekunden zurück zu 1 Punkt von Blut ...... mein Krieger ist fast 550 Blut, berührte der Feind Sie ein paar Dutzend Hunderte von Blut, durch zurück zu den Blut-Attribut zur Wiederherstellung der Himmel ist hell. Aber das Spiel zusätzlich zu völlig zufälligen Erfrischung der Apfel Requisiten, gibt es nur ein Blut saugen Mittel des Blutes zurück. Die Schwierigkeit, das Attribut des Blutsaugens zu erhalten, ist hoch, mit nur einem Fähigkeitsknoten, einer Blutegelfertigkeit und einer völlig zufälligen Rune. Und viele der anderen Attributspunkte sind ebenfalls sehr niedrig, wie z.B. der Schaden eines einzelnen Elementarattributs, der Knüppelfaktor, die 4 abnormalen Zustände (z.B. erhöht der Effekt von Schockschlag den von Monstern erlittenen Schaden um 25%, warum erhöhe ich also nicht einfach meine Angriffskraft oder den Schadensfaktor?) . Solche Attribute mit geringeren Erträgen sollten als sekundäre Attribute im Runensystem und in den Aufwertungsoptionen auftauchen, anstatt komplett mit anderen wichtigen Attributen wie Angriffskraft, Angriffsgeschwindigkeit und Blut vermischt zu werden. Diese völlig chaotische Auslosung führt nicht dazu, dass die Spieler häufiger Runen ziehen, sondern sie wollen es einfach nicht, weil die Vorteile zu unklar sind, was zu einem hohen Frustrationsgrad im gesamten Spiel führt. Manchmal ist das zwei- oder dreimalige Aufleveln hintereinander eine frustrierende Erfahrung, wenn man sieht, dass es nur darum geht, diese Attribute mit sehr geringem Ertrag zur Auswahl zu haben. Nach allem, diese Art von Spiel oder zu ""Pinsel"" und ""cool"" als die größte Prämisse, können Sie nicht nur denken, lassen Sie die Spieler Pinsel, lassen Sie nicht Spieler cool ah.

Der Kunststil dieses Spiels ist sehr nach meinem Geschmack, ich habe die Demo-Version für mehr als 20 Stunden gespielt, aber ich kann nicht spielen, die offizielle Version nach 16 Stunden hart Bürsten. Ich hoffe, das Produktionsteam wird sich beeilen und es noch einmal polieren, um ein so vielversprechendes Spiel nicht zu vergeuden."
1745115377,126,"Es ist ein gutes Spiel, aber kein Endlosmodus, nicht genug Spaß"
1745087135,2148,"Einfach, brutal und spaßig, das duale Rucksacksystem innerhalb und außerhalb des Spiels ist interessant, die Details müssen noch ausgefeilt werden"
1745025062,439,Ausgezeichnetes Spiel für Klassenüberlebende mit eigenem Charakter
1744993479,991,"Die Aufrüstung des Wolkenarchivs hat 9 Fertigkeitspunkte meines Kriegers aufgefressen, und jetzt bin ich auf Stufe 10 mit nur einem Fertigkeitspunkt."
1744988361,150,"Endless ist nicht verfügbar, BD ist einzigartig, Ultra Arms ist nutzlos, Reinforcement Nodes sind unersetzlich, und positive Bewertungen werden zuerst an Sie vergeben."
1744975223,487,"Extrem langweilig bd extrem uninteressant, Gameplay ist wie in Akashi, keine Einführung whatsoever"
1744955181,154,"+Ein angenehmer, pixeliger Stil
+Das Fatal-Web-System sorgt für ein wenig Spielspaß beim Wachstum des Spiels
-Kollisionsschaden wurde gestrichen, aber die Kugeln von Monstern, die mit Kugeln schießen, sind zu unauffällig oder verfolgen sie und können oft nicht ausgewichen werden, und die meisten Nahkampfmonster können ignoriert werden, solange sie etwas Bewegungsgeschwindigkeit aufnehmen und in Bewegung bleiben.
-Die Zufälligkeit von Fate's Web ist zu sehr vom Glück abhängig.
-Das Meer von Monstern stürmt heran, bevor der Miniboss fertig ist, und nicht nur der Boss kann nicht sehen, wo er ist, sondern auch die Fähigkeiten können nicht vermieden werden!
-Die Karte hat ein paar Altäre von unbekannter Bedeutung, aber ansonsten ist sie zu leer.

Ich freue mich darauf, mehr Helden und Fertigkeiten zu aktualisieren!"
1744948257,927,"Es gibt einen Fehler.
Gelegentlich werden die Fertigkeiten, die nach dem Upgrade geladen werden, nicht automatisch gewirkt, so dass die anfänglichen Fertigkeiten zu einem späteren Zeitpunkt schwer zu treffen sind.
Manchmal ist es eine einzelne Fertigkeit, manchmal sind es alle Fertigkeiten.
Der Fehler tritt zweimal in 2,5 Stunden auf."
1744943524,289,Halbfertigprodukte im wahrsten Sinne des Wortes...
1744918659,101,"Ich wollte keine schlechte Bewertung abgeben, aber irgendwie wurde das Wachstum außerhalb des Spiels auf 0 gesetzt. Ganz zu schweigen von der Tatsache, dass man dieses Spiel überhaupt nicht ohne externe Attribute spielen kann, und externe Upgrades sind sehr, sehr langsam. Wenn man nicht aufrüstet, kann man nicht kämpfen, wenn man nicht kämpfen kann, hat man keine Erfahrung, wenn man keine Erfahrung hat, kann man nicht aufrüsten, es ist ein geschlossener Kreislauf. Das Spiel wird nur auf das Blut von Monstern hinzugefügt werden, Bezugnahme auf die nächste Tür Vampir Überlebenden in der Mitte der Bonus-Welle zumindest in weiß gezählt, um Ihnen ein wenig Erfahrung, die erste Welle von Blut, nachdem Sie beginnen, um das Monster zu löschen, wenn es keine Gruppe Verletzung Fähigkeiten, ziehen nicht nach unten, obwohl ich nur für zwei Stunden spielen, aber Sie lassen mich zwei Stunden zu zahlen auf den Verlust von ich bin sehr verärgert. Und so weit, ist es nicht empfohlen, es jetzt zu kaufen. Warten Sie auf die offizielle Version und dann prüfen, ob es (diese B-Sache jetzt, noch nicht versuchen, die Demo zu spielen cool es, wollen spielen, um die Demo zu spielen, um ein wenig Sinn zu erleben, um es zu bekommen)"
1744909832,102,"Ohne die Einbeziehung von Fertigkeitstransparenzanpassungen und der Art und Weise, wie Fertigkeitsstufen im Joystick-Kampf betrachtet werden, ist dieses Spiel funktional unzulänglich.
Um das erste Level als Beispiel zu nehmen: Das erste Level, in dem ich von Schlangen umkreist wurde, die spuckten und stachen, aber heftig und heftig saugten, weil eine robustere BD-Blutlaus so ruckelnd dastand, sah aus wie eine Ratte, die von mir und meiner Familie eine nach der anderen in eine Gesichtsmaske gehalten wurde, als ich drei Jahre alt war.
Ich bin immer noch Fleisch."
1744888054,2108,"Warum bin ich gestorben, sobald der Endboss von Warner's Realm auftauchte, mit vollem Blut und ohne gegessene Fähigkeiten?"
1744821086,489,"Der erste Chef des zweiten Kapitels des Blitzes Pfeil ist, was Mechanismus völlig nicht verstanden, drehen Sie grün Instant Flash kann nicht vermieden werden?"
1744806960,1408,"Schwieriges Meat Pigeon, aber ein gutes Spiel Hoffentlich kommt die Fortsetzung eher früher als später heraus"
1744786646,700,"Derzeit spiele ich 4,6 Stunden, habe Hunter freigeschaltet, dieses Spiel ist von der DEMO im letzten Jahr.
Als Klasse Vampir Überlebender Spieler, ich denke, dieses Spiel hat eine Menge Potenzial, um OR zu optimieren.

Ich werde die Vorteile nicht beschreiben, aber jetzt ist der Hauptpunkt, was optimiert werden muss, in absteigender Reihenfolge, also korrigieren Sie mich bitte, wenn ich falsch liege:

1, können Runenseiten angepasst werden, um mehrere Seiten zu speichern, da verschiedene Genres völlig unterschiedliche Anforderungen an Runenattribute haben.
Und aufgrund der Rasterbeschränkung ist es wirklich sehr zeitaufwändig, jedes Mal eine Reihe von Runen zu ersetzen.

2、Vereinfachen Sie die Bedingungen für das Freischalten der ultimativen Waffe ein wenig, oder erhöhen Sie die Vielfalt. Bei einem Survivor Meat Pigeon Evolution Spiel habe ich nach 5 Stunden noch keine der ultimativen Waffen freigeschaltet. Erstens, weil ich gerne ein einziges Genre spiele, und zweitens, weil ich aufgrund der Stärke der Gegner ein einziges Genre spielen muss, hatte ich keine Gelegenheit, die Fähigkeiten zwischen verschiedenen Attributen auszuprobieren, um die ultimative Waffe freizuschalten.

3, Der Vorstand könnte neue Altäre hinzufügen, ein paar nach jedem Endgegner auffrischen oder mehr Attributsaltäre hinzufügen, wie z.B. Ausrüstung geben oder Runen tauschen, etc.

4, die Büroknoten können nicht nach dem Inlay bewegt werden, so weit akzeptabel. Aber ich hoffe, es kann das Inlay zu decken, und es ist einfach, die stärkeren Links zu ersetzen, wenn sie später gebürstet sind.

Derzeit denke ich so viel, ich hoffe, die offizielle Diskretion, um die Ansprüche zu prüfen, solute!"
1744782586,1691,"Ich hoffe, dass der Beamte die Fusionsfertigkeiten optimieren kann, denn diese Art von Fertigkeiten ist nicht besonders ausgeprägt. Gleichzeitig hoffe ich, die Funktion der Artefakte zu erhöhen, schließlich sind Asgards Artefakte sehr berühmt, können nicht nur in Form von Fähigkeiten erscheinen. Die anderen sind nicht schlecht, macht weiter so."
1744776468,936,"Zum einen hat man nicht das Gefühl, dass Supermarine viel Nutzen bringt, und zum anderen hat man nach 15 Stunden Spielzeit das Gefühl, dass sich das Gameplay verfestigt hat und der Spielspaß verloren gegangen ist, auch wenn man es noch nicht besiegt hat"
1744735631,1168,Es macht eine Menge Spaß~~ Nur zu!
1744728445,74,"Gameplay fühlt sich wirklich bestrafend und frustrierend. Kann nicht einmal schlagen die erste Karte nach so vielen Versuchen. Die Feinde sind viel zu viel für den Charakter selbst. Soll dies ein Survivor-ähnliches Spiel sein, das die Spieler tröstet, oder ein Soul-ähnliches Spiel, das die Spieler die Niederlage und Enttäuschung schmecken lässt?"
1744723176,1137,amüsant
1744717991,1101,"Die Lokalisierung ist nicht sehr gut, ich freue mich auf weitere Updates!"
1744712640,223,"Ich empfehle dieses Spiel wirklich nicht, die Spielumgebung ist wirklich nicht gut. das Intro ist so unklar und es gibt fast nichts anderes als Sie zu zwingen, für looooong Zeit spielen"
1744691493,1049,"Nur spielen ist in der Tat ein wenig schwierig, nach dem Spielen für eine lange Zeit ist immer noch sehr cool, und dann das Gefühl, die Intensität ist nicht genug, wenn Sie auch Blutopfer zu geben, sich schwieriger, aber nicht empfehlen, die Hall of Souls, es sei denn, Sie sind sehr zuversichtlich, in ihre eigene Positionierung, sonst wird es wirklich die kleinen Monster ein Schrägstrich Sekunden sein"
1744670561,81,"Es verlässt sich zu sehr auf externes Wachstum, die anfängliche Leistung kann nicht länger als fünf Minuten überleben, wenn man nicht lange lebt, hat man keine Erfahrung, wenn man keine Erfahrung hat, kann man keine Talentpunkte sammeln, wenn man keine Talentpunkte sammeln kann, wird man nicht überleben.
Ich mag das Artdesign, der Kampf ist gut, die Wachstumskurve ist extrem unvernünftig, die Fertigkeiten sind alle gehäutet, und die Rucksackverwaltung ist ein Stück Scheiße.
Da überleben diese wegwerfen das Gehirn Cyber-Meditation Spiel Kategorie nicht zulassen, dass die Menschen Gefängnis ah, die Eröffnung drei Minuten, weil der Wert ist nicht genug, um zu sterben, sterben ein paar Hand, um ein Talent Punkt Erfahrung hinzufügen ist wirklich zu Gefängnis!
Weder Überraschung noch cool, zusätzlich zu den Kunstwerken, was nicht ist"
1744664056,1465,"Ich bin wirklich überzeugt, spielte für 15 Stunden, der höchste Jäger Stufe 19, die beiden anderen Stufe 10, schwer zu aktualisieren ich ertragen, ich spiele, ich Runen sind weg, ich vermute, dass dieser Autor einen Tod Drop-Ereignis gemacht, solange der Pass gescheitert ist, gibt es eine Chance, Runen fallen, ist dies nicht ekelhaft Menschen?

Darüber hinaus kann Ihre Rune Rucksack nicht geben den Menschen einige Tipps, ich Haken acht gerade begonnen zu spielen, einfach nicht wissen, dass es eine Rune Rucksack diese Art von Sache!
Ursprünglich dachte die Produktion ist nicht einfach, auch nicht zu wollen, die Dinge schwierig für den Autor zu machen, warten Sie auf den Autor zu aktualisieren ist gut, Sie diese Handkarte Runen, wirklich angewidert mich."
1744655548,256,"Es gibt einfach zu viele zufällige Elemente, und die Grundlagen des Spiels sind hervorragend, mit großartigen Texturen und einem tollen Spielgefühl. Aber es ist wirklich schwer zu verstehen, warum, abgesehen von der Tatsache, dass die Aufwertung von Fertigkeiten und die Verstärkung von Runen zufällig ist, auch die Arten von Fertigkeitsaufwertungen (Anzahl der Flugbahnen, Schaden, CD) und die Werte der Aufwertungserhöhungen (die in Abhängigkeit von der Seltenheit weiß, blau, lila und orange in unterschiedlichem Maße zufällig auf die Größe des Erhöhungswertes abgestimmt werden). Die hohe Intensität des Zufalls macht das Glück zum kritischsten Teil des Spiels und macht es unglaublich schwierig, eine gute Zeit zu haben. Die Verlängerung der Spielzeit durch die hohe Zufallsintensität kommt einer Quälerei gleich. Ich genieße das Spiel immer noch, aber ich hoffe, dass das Produktionsteam die unnötige Zufälligkeit reduziert. Im Moment kann ich es nicht wirklich empfehlen, es ist ein bisschen wie ein Gefängnisausbruch zu spielen, wenn die Zufälligkeit geändert wird, werde ich zurückkommen und die positiven Bewertungen ändern."
1744654373,1865,"Wie kann dieses Spiel einen so schwerwiegenden Fehler haben und ihn nicht beheben?  Die guten Attributsrunen, an denen ich so hart gearbeitet habe, sind ohne jeden Grund verschwunden? Sie verschwanden einfach ohne ersichtlichen Grund, egal ob sie in meinem Rucksack oder bereits ausgerüstet waren."
1744651076,1788,"Ein Rasenmäherspiel, das mehr Stress abbaut!"
1744647533,1294,"Ich weiß nicht, warum er nicht anspringt."
1744640352,422,"Es ist nicht schlecht, aber im Moment gibt es zu wenig Inhalt, um es zu empfehlen."
1744636190,402,"Das Spiel startet oft nicht, und man muss oft mehrmals neu starten, um überhaupt ins Spiel zu kommen.
"
1744632437,934,"Sehr begrenzter Inhalt
Sehr begrenzter Inhalt, Sie können für die ersten paar Stunden glücklich sein und dann nichts mehr!
"
1744631339,309,"Der Stil gefällt mir sehr gut, die fehlende Cloud-Synchronisation schmerzt ein wenig!"
1744621425,825,"Du bist der König des Zufalls. Du machst mich glücklich. Wie erreichst du 500% Angriffsgeschwindigkeit? Wie kannst du einen Kern betreiben, ohne mir auch nur das Recht zu geben, Upgrades abzulehnen? Ich spiele nur mit dir, du verdammter Idiot."
1744595267,1685,"Warum nimmt die Superwaffe, die aus Wind Slash und Giant's Fang zusammengesetzt ist, einen so großen Teil des Sichtfensters ein? Und sie ist so schillernd!!! Bitte ändern Sie sie zurück, danke."
1744556465,1565,"Der Schwierigkeitsgrad ist zu hoch, die Anforderungen, um neue Charaktere freizuschalten, sind zu unvernünftig, und die Übergänge sind zu unsauber.
Selbst wenn man Glück hat und den gewünschten Charakter alt genug bekommt, muss man immer noch herumlaufen, und das macht einfach keinen Spaß."
1744546904,452,"Der Überlebende ist nicht cool ist nicht Geschichte?
Der Inhalt ist kläglich klein, sondern auch die ganze der zufälligen Element ist zu viel, die insgesamt mit so vielen kombiniert werden können Spieler konkav zu konkav zu gehen, drei wählen Sie eine Fähigkeit Qualität, sondern auch in eine weiße, blaue, lila und orange, serviert!
Die Kosten für eine Konkave ist so teuer wie das Gewicht der Asche in einem Beerdigungsinstitut.
Darüber hinaus ist der Rucksack UI so viel leeren Raum, muss die gesamte Beschreibung des Etiketts zu folgen, die Maus ist, was das Gehirn kam mit!"
1744541857,1516,"Pinsel zwei Stunden Pinsel kann nicht wollen, buff, Pech, wie zu bedienen sind nutzlos, geben zwei Gold direkten Pass, keine direkte Tendenz, kann es nicht ertragen!"
1744537408,79,"Es ist mühsam, ein Spiel zu beginnen, und es macht überhaupt keinen Spaß, aufzusteigen."
1744536777,357,"Oft gibt es Bugs, bei denen man spielt und plötzlich (1) bestimmte Fertigkeiten nicht auslösen kann (2) Feinde sich nicht aktualisieren."
1744534667,555,Nur ein kombiniertes Hypermind in einem Spiel verwenden zu können? Die späteren Phasen geben nicht einmal einen coolen... ein Haufen verworrener Systeme mit begrenzter Tiefe.
1744527528,317,"Wähle alle physischen Fertigkeiten und du bist fertig, du kannst die Angriffsgeschwindigkeit erhöhen und den Cd-Wert verringern.
Wenn du in Form bist, kann deine Angriffsgeschwindigkeit 2000+ sein und du wirst nicht einmal ein Monster auf dem Bildschirm sehen."
1744518497,498,"Durchschnittlich. Sehr wenig Inhalt. Es gibt nur drei Charaktere und nicht viele Fähigkeiten. Und die Fähigkeiten der verschiedenen Attribute sind alle aneinander angelehnt, und es gibt keinen Unterschied in der Spielweise der einzelnen Genres. Nach ein paar Spielen habe ich das Interesse verloren."
1744516511,1334,"Dieses Spiel ist immer noch ziemlich Spaß zu spielen auf Dampf Deck 60 Stiche auf ist ziemlich langlebig, aber auf den ersten ein bisschen wenig Schaden Runen mehr beginnen, mehr mächtig zu sein"
1744512888,1647,"Das Spiel ist in jeder Hinsicht gut, aber das Spieltempo ist zu langsam! Es dauert über 20 Minuten, um ein Spiel zu beenden."
