AppID,Timestamp Created,UserID,Language,PlayTimeTotal,ReviewID,Purchase,Recommended,ReviewText
2780710,1744450720,76561198815137503,koreana,555,192564610,true,true,"너무 쉽지도 않고 어렵지도 않은 적당한 난이도라 재밌으나, 얼엑이라서 아쉬운 점들이 몇몇 보임.
맵에서 등장하는 오브젝트가 너무 단순하고, 빌드가 다양하지 않음. 
조합스킬을 통해서 다양한 속성을 활용하도록 의도한 것 같은데 한 속성으로만 스킬을 구성하는게 더 쉽고 강함. 
개인적으로 매듭 시스템이 마음에 들어서 업뎃 더 되면 꽤 괜찮을지도..?"
2780710,1744449118,76561198091825506,koreana,389,192563322,true,false,"조합무기 만드는중 크래시 터짐 수정전까진 평가가 바뀌질 않을거임"
2780710,1744433545,76561198114005517,koreana,431,192551634,true,true,"괸춘하지만 일단 개선해야할 점이 있는 거 같음.

매듭 시스템 좋은데 제발 덮어쓰기 있었으면 좋겠음. 병신 퍽 나왔는데 취소도 안되고 삭제도 안되고 덮어쓰기도 안되니 미칠노릇임.

그리고 속성 조합과 더불어 원빌드 속성도 생각해줬으면 함.

뱀서류 하는 사람이라면 이것저것 적당히 짬뽕해서 쓰는 어중간한 개잡 다이소보단 하나 쭉 파서 혜택 더 크게 받는 거 좋아함.

물리 속성끼리 합쳐져서 더 상위 무기가 나온다면 모르겠는데 다른 속성끼리 짬뽕하는 무기 ? 해금한다고 개 쓰지도 않는 다른 속성 쓸 이유가 없음."
2780710,1744424889,76561198021433778,koreana,142,192544914,false,true,"[b]이 게임은 제작사로부터 큐레이터 커넥트 받은 게임입니다.[/b]
[h1]도트로 만든 뱀서형 게임. 콘텐츠는 많은데 좀 어려움.[/h1]

제작사가 뱀서형 게임이 대해서 아주 많이 연구하고 발매했다는것 만큼은 잘 알 수 있었다.
자동공격이 on/off가능하고 한계가 있지만 간단한 회피기도 가지고 있으며, 근접공격, 원거리 랜덤공격, 진행방향으로 뻗어나가는 지속데미지형 무기 등 개발자가 뱀서형 게임에 필요한걸 잘 알고 있더라.

단지 난이도가 좀 어려워서 레벨업, 영구적인 장비를 얻는데 시간이 꽤 걸림.

시간이 지나면서 적들은 가차없이 강해지는데 플레이어의 레벨업 속도가 이걸 따라가지 못하는 경우가 자주 발생함. 특히 적들이 한 덩어리 수준으로 다량으로 뭉쳐서 다니면.. 가까이 가기도 겁나고 가까이 가면 쉽게 죽어버려서 이러지도 저러지도 못하고 사망하게 됨.

레벨업 속도에 비해 적들의 강화되는 속도가 너무 빠르다.

그래픽의 경우에는 도트로 만들어져있음. 일부 초상화는 일러스트가 나오지만 대부분의 오브젝트는 도트로 만들어져있다. 전체적인 해상도가 크지는 않아 캐릭터당 도트 뷴량이 적은 것도 있음. 확실히 등장하는 아군/적군 가리지 않고 캐릭터들이 작은편에 들어감.

한글화가 잘 되어 있으며 레벨업시스템이 존재함. 이걸로 영구적인 능력치 향상이 가능하고 맵 구석구석에 존재하는 버프 건물을 통해 이번 1판동안 버프 받는것도 가능함. 그리고 레벨업 외에 매듭이라는 시스템이 존재해서 여기서 어떤 것을 매듭에 넣느냐에 따라 능력치가 상향되기도 함.

끝으로 도전과제가 존재하며 이 제작사에서 만든 게임들은 전반적으로 중상급 수준의 게임들이니 기대해도 좋을것 같음.

[h1]뱀서형 도트 게임 관심이 있는분은 할이할 때 한번 고민해 보세요.[/h1]"
2780710,1744420289,76561198024855560,koreana,1309,192541358,true,true,"재밌음 ㅋ"
2780710,1744395486,76561198303665786,koreana,630,192518300,true,true,"시간이 살살 녹는데 세이브 데이터 다른 컴으로 옮기고 싶은데 어케함?"
2780710,1744378530,76561199205027365,koreana,1019,192499859,true,false,"스킬 합성시 버그로 게임이 튕김"
2780710,1744287573,76561198359493218,koreana,1209,192425296,true,false,"크래시가 너무 많이 나옴...
조합무기 만드는데 벌써 2번이나 크래시나와서 팅김
이게 고쳐진 이후에 평가 다시 수정해야겠음
----
크래시는 고쳐졌는데, 그냥 팅기는 현상이 새로 생김
아직 컨텐츠는 데모때랑 크게 차이도 없어서 1년 뒤에 하는게 맞을듯"
2780710,1744219730,76561198334565719,koreana,318,192376365,true,true,"재밌게 플레이했지만 아직 컨텐츠가 많이 부족해서 아쉽다.
계속 업데이트하면 더욱 좋은 게임이 될 것 같다."
2780710,1744213227,76561198108641909,koreana,62,192369578,true,true,"서바이버 게임중엔 잘 만든 쪽에 속한다고 생각

10분, 20분에 보스가 등장하는데 보스를 잡거나 해서 모은 아이템으로 만들 수 있는 워페인트나
매듭 시스템으로 변화를 노린 것은 꽤 괜찮았다고 봄

추가로 개인적으로는 잡몹들 공격 선딜이 충분히 길어서 불합리한 죽음이 거의 없는 게 마음에 드는 듯"
2780710,1744208715,76561198059144866,koreana,811,192364755,true,true,"이 겜 베타기간이 상당히 길었던 걸로 알고 있는데 
이것저것 모자란 부분들이 많아 보임 

스킬들 벨런스가 많이 기울어 있음
특히 소환쪽은 픽하면 지뢰 밟은 급이고 
그 외에도 무슨 의도로 만든 스킬일까 싶은 것이 많다 
특히 발키리... 
쓸만한 스킬들은 거의 다 물리속성에 있고 
그물에도 물리 쪽에 쿨감 같은 좋은 시너지가 몰려있음
아마도 모든 클래스 평타가 물리라서 그런 거 같은데 
그럴 거면 발동조건을 '기본 공격 시'로 했어야 했음 
섞어 쓰면 되지 않냐라고 해도
이 겜 특성상 리롤이 매우 자유로워서 
굳이 안 좋은 걸 고를 이유도 없고 
단일 속성으로 몰아서 픽하는 쪽이 효율도 압도적으로 높다 
난이도 설정 건들기 시작하면 물리 + 치명타 빌드 말고는 
진짜 엄청난 고난의 길을 걸어야 함 
스킬 진화도 굳이 조합으로 했어야 했나 의문 

위어드의 그물도 첫인상은 참신하고 좋았음 
근데 플레이하다 보니 불편한 부분이 눈에 띔 
방어특성은 대쉬,이속을 제외한 나머지는 고를 이유가 없고 
한번 꽂으면 위치변경불가인 것도 편의성이 많이 떨어짐 

전쟁화장도 문제인 게 
스킬트리를 보면 클래스별로 의도한 컨셉이 확연히 다른데 
전쟁화장 인벤토리는 세 클래스 통합임 
클래스 바꿀 때마다 전부 뒤집어엎어야 하는데 
드롭으로 획득한 룬들은 구분도 명확하지 않아서 
하나하나 마우스 대고 찾아야 함 
자주 쓰는 건 인벤 구석에 따로 정리하고 싶어도 
그런 기능조차 구현되어있지 않다.. 
거기다 테트리스까지 하려니 여간 스트레스가 아님 

번역오류인지 툴팁에 숫자만 덜렁 적혀있는 부분도 있고 
특정스킬 조합 시 튕기는 버그도 짜치는 요소.. 

적다 보니 단점만 나열했는데 재미는 있음 
조금만 더 손보고 수정하면 좋은 게임이 될 듯 함"
